name,category
divergence,Agriculture
divergence,Biotechnology
diversified natural products,Services
diversion,Facebook Applications
diversion,Games
diversion,Social Games
divide,Software
divided,Nonprofits
divorcesecure,Legal
divorcesecure,SaaS
divshot,Application Platforms
divshot,Curated Web
divshot,Interface Design
divshot,Web Hosting
divvyshot,Curated Web
divx,Software
divx,Video
dmailer,Software
dna dynamics,Games
dna games,Games
dnae ltd,Semiconductors
dnevnik,Education
dnevnik,Social Network Media
dnp green technology,Clean Technology
dobox,Technology
docebo,Corporate Training
docebo,EdTech
docebo,Education
docebo,Enterprise Software
docebo,Software
docebo,Training
doconyou,Professional Networking
doconyou,Public Relations
doconyou,Small and Medium Businesses
doconyou,Social Network Media
docstoc,Curated Web
doctorbase,Health Care
doctorbase,Marketing Automation
doctorbase,Mobile
doctorbase,SaaS
"doctorfun entertainment, ltd",Game
"doctorfun entertainment, ltd",Kids
"doctorfun entertainment, ltd",Parenting
doctrackr,Analytics
doctrackr,Document Management
doctrackr,Enterprises
doctrackr,Finance
doctrackr,FinTech
doctrackr,PaaS
doctrackr,SaaS
doctrackr,Security
document security systems,Security
documistic,Software
docusphere,Software
docverse,Curated Web
dogster,Pets
dogster,Social Media
dogster,Social Network Media
dogtime media,Curated Web
dojo,Facebook Applications
dojo,Social Media
dojo,Social Media Marketing
dokdok,Collaboration
dokdok,Document Management
dokdok,Email
dokdok,File Sharing
dokdok,Software
dolphin geeks,Networking
dolphin geeks,Social Media
dolphinsearch,Advice
dolphinsearch,Legal
dolphinsearch,Professional Services
domgeo.ru,Real Estate
domosite,Home Owners
domosite,Internet
domosite,Private Social Networking
donanza,Curated Web
donanza,Design
donanza,Freelancers
donanza,Recruiting
donanza,Search
donanza,Writers
donay,Open Source
donay,Software
donay,Tracking
dónde,Apps
dónde,Enterprise Software
dónde,Location Based Services
dónde,Mobile
done.,Curated Web
doocuments,Cloud Computing
doocuments,Document Management
doocuments,Enterprise Software
doocuments,Internet
doodle,Advertising
doodle,Curated Web
doodle,Events
doodle,Internet
doodle,Meeting Software
doodle,Online Scheduling
doodledeals inc.,Curated Web
doodledeals inc.,E-Commerce
doodledeals inc.,Parenting
doormen.,Apps
doormen.,Mobile
doormen.,Technology
doormen.,Web Tools
doostang,Career Management
doostang,Curated Web
doostang,Employment
doostang,Networking
doostang,Search
doostang,Social Network Media
dooyoo,Advertising
dooyoo,Digital Media
dooyoo,E-Commerce Platforms
dooyoo,Market Research
doppelgames,Games
doppelganger,Games
dopplr,Private Social Networking
dopplr,Travel
doremir music research,Music
dormnoise,Colleges
dormnoise,Curated Web
dormzy,E-Commerce
dorsey wright and associates,Finance
dorsey wright and associates,FinTech
dosyogures,E-Commerce
dosyogures,Internet
dosyogures,Mobile
dot hill systems,Software
dot legend,Apps
dot legend,Mobile
dot legend,Services
dotaprohub,Analytics
dotaprohub,Online Gaming
dotblu,Curated Web
dotblu,Gambling
dotcloud,Cloud Computing
dotcloud,PaaS
dotcloud,Software
dotcloud,Venture Capital
dotloop,Real Estate
dotgt,Electronics
dotgt,Hardware + Software
dotgt,Mobile
dotgt,Wireless
dotspots,Public Relations
dotspots,Semantic Search
dotsyntax,Messaging
double fusion,Curated Web
double r group,E-Commerce
double r group,English-Speaking
double r group,Freelancers
double r group,Outsourcing
doublepositive,Advertising
doublepositive,Displays
doublepositive,Internet
doublepositive,Internet Marketing
doublepositive,Lead Generation
doublepositive,Sales and Marketing
doubloon,Freemium
doubloon,Games
doubloon,Payments
doubloon,Virtual Goods
dovebid,Auctions
dovebid,Finance
dovebid,Governments
downstream,Curated Web
doxiq,Analytics
doxiq,Enterprise Software
doxiq,Marketing Automation
doxiq,Sales and Marketing
doyenz,Cloud Computing
doyenz,Enterprise Software
doyenz,Homeland Security
doyenz,Network Security
dp7 digital,News
dp7 digital,Software
dpivision,Billing
dpivision,Business Services
dpivision,E-Commerce
dpivision,SaaS
dpivision,Software
dpivision,Web Design
dpivision,Web Development
dpoint technologies,Clean Technology
dr sears family essentials,Hospitality
draftpot,Entertainment
draftpot,Fantasy Sports
draftpot,Services
draftstreet,Fantasy Sports
draftstreet,Sports
dragon ports,Mobile
dragonfly list,Career Management
dragonfly list,Curated Web
dragonfly list,Freelancers
dragonfly list,Human Resources
dragonfly list,Recruiting
dragonfly list,Staffing Firms
dragonplay,Android
dragonplay,Games
dragonplay,Social Games
dragonwave,Web Hosting
dramafever,Freemium
dramafever,Games
dramafever,Television
dramafever,Video
dramafever,Video on Demand
dramafever,Video Streaming
draths corporation,Clean Technology
drc computer,Hardware + Software
dream village,Enterprises
dream village,Non Profit
dreamscape blue,Health Care
dreamsha.re,B2B
dreamsha.re,Domains
dreamsha.re,Entrepreneur
dreamsha.re,Internet
dreamsha.re,Sales and Marketing
dreamsha.re,Small and Medium Businesses
dreamsha.re,Software
dreamsha.re,Startups
dreamsha.re,Web Development
dreamworks animation,Entertainment
dreamworks animation,Games
drexel metals,Enterprise Software
driftcoast,Health Care
drifttoit,Curated Web
drifttoit,Internet
drimmi,Games
drive,Automotive
drive,Mobile Commerce
drive,SaaS
drivecam,Systems
drivecam,Technology
drivecam,Video
drivefactor,Analytics
road hero,Cars
road hero,Insurance
road hero,Mobile
road hero,Reviews and Recommendations
driver2home,Service Providers
drivethem.com,Services
drop.io,EdTech
drop.io,Education
drop.io,Email
drop.io,File Sharing
drop.io,Finance
drop.io,FinTech
drop.io,Flash Storage
drop.io,Mobile
dropcam,Hardware
dropcam,Security
dropcam,Software
dropcam,Video
droplet technology,Entertainment
droplet technology,Mobile
droplet technology,Software
droplet technology,Technology
droplet technology,Telecommunications
droplet technology,Video
drone box,Aerospace
drone box,Analytics
drone box,Drones
drone box,Hardware + Software
drone box,Open Source
drone box,SaaS
drugstore.com,E-Commerce
ds digitale seiten,Enterprise Software
ds digitale seiten,Local Search
ds digitale seiten,Reputation
dset corporation,Service Providers
dset corporation,Software
dset corporation,Technology
dset corporation,Telecommunications
dswiss,Curated Web
dswiss,Data Security
dswiss,Legal
dswiss,Privacy
dswiss,Security
dtms,Business Services
dtt,Hospitality
dtt,Retail Technology
dtt,Specialty Retail
dtt,Technology
dualspark,Big Data
dualspark,Cloud Computing
dualspark,Cloud Infrastructure
dualspark,Consulting
dualspark,Information Security
dualspark,Training
dubizzle,Advertising
dubizzle,E-Commerce
dubizzle,Internet Marketing
dubizzle,Real Estate
dubmenow,Business Services
dubmenow,Mobile
dubuc motors,Cars
dubuc motors,Clean Technology
dubuc motors,E-Commerce
dubuc motors,Electric Vehicles
dubuc motors,Environmental Innovation
dubuc motors,Hardware + Software
dubuc motors,Innovation Engineering
duck creek technologies,Software
ducksboard,Analytics
ducksboard,Developer APIs
ducksboard,Software
ducksboard,Web Development
ducksboard,Web Tools
dude,Apps
dude,Mobile
dude,Sports
duel,Games
duel,Mobile
duel,Music
duel,Social Media
duel,Software
dumbstruck,Software
dumdum photo,Internet
dumdum photo,Printing
dumdum photo,Social Media
dunenetworks,Semiconductors
dupont,Agriculture
dupont,Automotive
dupont,Business Services
dupont,Investment Management
duqi.com,Curated Web
durata therapeutics,Biotechnology
durata therapeutics,Health Care
durata therapeutics,Pharmaceuticals
durect corp.,Biotechnology
durham graphene science,Manufacturing
duroline,Consulting
duroline,Consumer Goods
duroline,Sales and Marketing
dvdplay,Automated Kiosk
dvdplay,Entertainment
dvdplay,Manufacturing
dvs sciences,Manufacturing
dwellable,Life Sciences
dwellable,Travel
dwellgreen,Clean Technology
dwellxchange inc.,Crowdfunding
dwellxchange inc.,Finance
dwellxchange inc.,Finance Technology
dwellxchange inc.,FinTech
dwellxchange inc.,Home Owners
dwellxchange inc.,Marketplaces
dwellxchange inc.,Peer-to-Peer
dwellxchange inc.,Personal Finance
dwellxchange inc.,Real Estate
dwellxchange inc.,Real Estate Investors
dwl,Customer Service
dwl,Data Integration
dxcare.com,Health and Wellness
dxcare.com,Health Care
dyadic international,Biotechnology
dyer & jenkins,E-Commerce
dyer & jenkins,Fashion
dyer & jenkins,Marketplaces
dynamicops,Cloud Management
dynamicops,Enterprise Software
dynamics research,Consulting
dynamikode software ltd.,Developer APIs
dynamikode software ltd.,Development Platforms
dynamikode software ltd.,Software
dynapump,Energy
dynapump,Gas
dynapump,Manufacturing
dynapump,Oil
easy2comply (dynasec),Software
dynasil,Manufacturing
dynatrace,Application Performance Monitoring
dynatrace,Apps
dynatrace,Software
dynatronics corporation,Medical
dyyno,Advertising
dyyno,Android
dyyno,Computers
dyyno,Facebook Applications
dyyno,Games
dyyno,iPad
dyyno,Mac
e-box - blogo.it,Curated Web
e-house,Real Estate
eğitim online,Publishing
e-security,Software
e-tag,Clean Technology
e-tek dynamics,Networking
e-tek dynamics,Telecommunications
e5 systems inc,Information Technology
e5 systems inc,Services
e5 systems inc,Systems
e96,Online Shopping
e994,Curated Web
eachnet,E-Commerce
eagle broadband,Internet
eagle hill exploration,Energy Efficiency
eagle hill exploration,Environmental Innovation
eagle hill exploration,Mining Technologies
eagle pharmaceuticals,Health Care
eagle test systems,Health Care
earbits,Internet Radio Market
earbits,Music
earlydoc,Health and Wellness
earlydoc,Mobile
myenergy,Clean Energy
myenergy,Curated Web
myenergy,Energy Efficiency
myenergy,Incentives
earthlink,Curated Web
earthlink,Software
earthmine,Augmented Reality
earthmine,Enterprise Software
earthmine,Intellectual Asset Management
earthmine,Maps
earthmine,Smart Grid
earthtv network gmbh,Broadcasting
earthtv network gmbh,Entertainment
earthtv network gmbh,Television
easel,Curated Web
easel,Web Design
easel,Web Development
easiest credit card to get approved for,Credit Cards
easiest credit card to get approved for,Curated Web
easy bill online,Automotive
easy bill online,Collaboration
easy bill online,CRM
easy bill online,Email
easy bill online,Lead Management
easy bill online,Project Management
easy bill online,Public Relations
easy bill online,Task Management
easy bill online,Tracking
easylink,Web Design
easylink,Web Development
easylink,Web Hosting
eatingwell,Hospitality
eaton,Automotive
eaton,Electrical Distribution
eaton,Hardware + Software
eatoye pvt. ltd.,Delivery
eatoye pvt. ltd.,Hospitality
eatoye pvt. ltd.,Marketplaces
eatpops,Marketplaces
eatpops,Online Shopping
eatpops,Shopping
eatshoplove,Fashion
ebay,All Markets
ebay,Auctions
ebay,Business Services
ebay,E-Commerce
ebay,Internet
ebay,Search
ebillme,E-Commerce
ebix,Software
ebiz.mobility,E-Commerce
eblizz,Digital Media
eblizz,Distribution
eblizz,E-Commerce
eblizz,Networking
eblizz,Social Buying
eblizz,Social Media
eblizz,Social Media Marketing
eblizz,Software
ebookaplace,E-Commerce
ebyline,Freelancers
ebyline,News
ecast,Games
ecast,Music
ecelles carson,Biotechnology
ecelles carson,Finance
ecelles carson,Stock Exchanges
echelon,Communications Hardware
echelon,Web Hosting
echo automotive,Automotive
echo global logistics,Consulting
echo global logistics,Transportation
echo therapeutics,Biotechnology
echodio,Music
echodio,Venture Capital
echodio,Video Streaming
echofirst,Clean Technology
echograph,Photography
echograph,Software
echograph,Video
echopass corporation,Web Hosting
esign services,Curated Web
esign services,Legal
ecircle,Email Marketing
ecircle,Software
eckard recovery services,Health Care
eclector,Advertising
eclector,E-Commerce
eclector,Non Profit
eco films,Games
eco films,Green
eco-safe,Clean Technology
ecoast,B2B
ecoast,Enterprise Software
ecoast,Lead Generation
ecoatm,Clean Technology
ecobuddiesâ„¢ interactive,Environmental Innovation
ecobuddiesâ„¢ interactive,Games
ecobuddiesâ„¢ interactive,Green
ecobuddiesâ„¢ interactive,Kids
ecologic brands,Manufacturing
ecommo,E-Commerce
ecommo,Small and Medium Businesses
ecomom,E-Commerce
ecomom,Green
ecomom,Organic
"economic index co.,ltd.",Development Platforms
"economic index co.,ltd.",Information Services
ecora,Development Platforms
ecora,Information Technology
ecora,Services
ecosynthetix,Clean Technology
ecotality,Clean Technology
elifestyles,Journalism
elifestyles,Social Network Media
elifestyles,Video
ecourier.co.uk,Algorithms
ecourier.co.uk,Curated Web
ecourier.co.uk,Postal and Courier Services
ecredit,Credit
ecredit,Risk Management
ecrix,Web Development
ecutronic technologies,Analytics
ecutronic technologies,Hardware + Software
ecutronic technologies,Training
edealya,Advertising
edelight,E-Commerce
edelight,Shopping
edelight,Social Buying
edelight,Social Commerce
eden rock communications,Mobile
edenbee.com,Social Media
edenbee.com,Web Development
edenbrook limited,Consulting
edfox,Education
edfox,Services
edgar online,Digital Media
edgar online,Finance
edge medical devices,Health Care Information Technology
edge medical devices,Medical Devices
edge therapeutics,Biotechnology
edgecast networks,Content
edgecast networks,Content Delivery
edgecast networks,Web Hosting
edgeio,E-Commerce
edgeio,Marketplaces
edgespring,Analytics
edgespring,Big Data
edgespring,Business Intelligence
edicia,Information Technology
edicia,Security
edicia,Services
edify investment technologies,SaaS
edify investment technologies,Services
edify investment technologies,Technology
edinburgh robotics,Hardware + Software
editgrid,Collaboration
editgrid,Curated Web
editgrid,File Sharing
editgrid,Office Space
editgrid,Publishing
editlite,Software
editorially,Curated Web
edoorways international,Software
edserv softsystems,EdTech
edserv softsystems,Education
edufire,Education
edufire,Teachers
